feature	start	end	Locus_size	GenBank_locus_tag	Product	Gene_name	Pseudogene	GCA_000160335.2	GCA_000159535.2	GCA_000145595.1	GCA_000144955.1	GCA_000027045.1	GCA_000025145.2	GCA_000024585.1	GCA_000017125.1	GCA_000017085.1	GCA_000016805.1	GCA_000013465.1	GCA_000013425.1	GCA_000012045.1	GCA_000011525.1	GCA_000011505.1	GCA_000010465.1	GCA_000010445.1	GCA_000009665.1	GCA_000009585.1	GCA_000009005.1
gene	2018307	2019404	1098	SA2981_1874	cell wall surface anchor family protein	NA	-	SAAG_02437	HMPREF0772_11224	SAA6008_01938	SAA6159_01849	SATW20_19120	SA2981_1874	SAAV_1984	SaurJH1_2007	USA300HOU_1919	SaurJH9_1973	SAUSA300_1898	SAOUHSC_02138	SACOL1980	SAS1841	SAR2010	NWMN_1855	SAHV_1902	SAV1917	SAPIG2012	SAB1854c
gene	2019773	2020333	561	SA2981_1875	Nicotinamidase	NA	-	SAAG_02438	HMPREF0772_11223	SAA6008_01939	SAA6159_01850	SATW20_19130	SA2981_1875	SAAV_1985	SaurJH1_2008	USA300HOU_1920	SaurJH9_1974	SAUSA300_1899	SAOUHSC_02139	SACOL1981	SAS1842	SAR2011	NWMN_1856	SAHV_1903	SAV1918	SAPIG2013	SAB1855
gene	2020386	2021315	930	SA2981_1876	Manganese-dependent inorganic pyrophosphatase	NA	-	SAAG_02439	HMPREF0772_11222	SAA6008_01940	SAA6159_01851	SATW20_19140	SA2981_1876	SAAV_1986	SaurJH1_2009	USA300HOU_1921	SaurJH9_1975	SAUSA300_1900	SAOUHSC_02140	SACOL1982	SAS1843	SAR2012	NWMN_1857	SAHV_1904	SAV1919	SAPIG2014	SAB1856
gene	2021508	2021681	174	SA2981_1877	hypothetical protein	NA	-	NA	HMPREF0772_11221	SAA6008_01941	NA	NA	SA2981_1877	SAAV_1987	NA	USA300HOU_1922	SaurJH9_1976	NA	SAOUHSC_02141	SACOL1983	NA	NA	NA	NA	NA	NA	NA
gene	2021733	2023112	1380	SA2981_1878	Aldehyde dehydrogenase	aldH	-	SAAG_02441	HMPREF0772_11220	SAA6008_01942	SAA6159_01852	SATW20_19150	SA2981_1878	SAAV_1988	SaurJH1_2010	USA300HOU_1923	SaurJH9_1977	SAUSA300_1901	SAOUHSC_02142	SACOL1984	SAS1844	SAR2013	NWMN_1858	SAHV_1905	SAV1920	SAPIG2015	SAB1857
gene	2023232	2024260	1029	SA2981_1879	6-phosphogluconolactonase	NA	-	SAAG_02442	HMPREF0772_11219	SAA6008_01943	SAA6159_01853	SATW20_19160	SA2981_1879	SAAV_1989	SaurJH1_2011	USA300HOU_1925	SaurJH9_1978	SAUSA300_1902	SAOUHSC_02143	SACOL1985	SAS1845	SAR2014	NWMN_1859	SAHV_1906	SAV1921	SAPIG2016	SAB1858c
gene	2024530	2024931	402	SA2981_1880	hypothetical protein	NA	-	SAAG_02443	HMPREF0772_11218	SAA6008_01944	SAA6159_01854	SATW20_19170	SA2981_1880	SAAV_1990	SaurJH1_2012	USA300HOU_1926	SaurJH9_1979	SAUSA300_1903	SAOUHSC_02144	SACOL1986	SAS1846	SAR2015	NWMN_1860	SAHV_1907	SAV1922	SAPIG2026	SAB1859
gene	2024946	2025119	174	SA2981_1881	truncated transposase	NA	-	NA	NA	NA	NA	NA	SA2981_1881	NA	NA	NA	NA	NA	NA	NA	SAS1847	NA	NA	SAHV_1908	SAV1923	NA	NA
gene	2025504	2025677	174	SA2981_1882	hypothetical protein	NA	-	SAAG_02444	HMPREF0772_11217	SAA6008_01945	SAA6159_01855	SATW20_19180	SA2981_1882	SAAV_1991	SaurJH1_2014	USA300HOU_1927	SaurJH9_1981	SAUSA300_1904	SAOUHSC_02145	SACOL1987	SAS1848	SAR2016	NWMN_1861	SAHV_1909	SAV1924	SAPIG2027	SAB1860c
gene	2026128	2027168	1041	SA2981_1883	Choloylglycine hydrolase	NA	-	SAAG_02445	HMPREF0772_11216	SAA6008_01946	SAA6159_01856	SATW20_19190	SA2981_1883	SAAV_1992	SaurJH1_2015	USA300HOU_1928	SaurJH9_1982	SAUSA300_1905	SAOUHSC_02146	SACOL1988	SAS1849	SAR2017	NWMN_1862	SAHV_1910	SAV1925	SAPIG2028	SAB1861
gene	2027225	2028067	843	SA2981_1884	hypothetical protein	NA	-	SAAG_02446	HMPREF0772_11215	SAA6008_01947	SAA6159_01857	SATW20_19200	SA2981_1884	SAAV_1993	SaurJH1_2016	USA300HOU_1929	SaurJH9_1983	SAUSA300_1906	SAOUHSC_02147	SACOL1989	SAS1850	SAR2018	NWMN_1863	SAHV_1911	SAV1926	SAPIG2029	SAB1862c
gene	2028064	2028621	558	SA2981_1885	hypothetical protein	NA	-	SAAG_02447	HMPREF0772_11214	SAA6008_01948	SAA6159_01858	SATW20_19210	SA2981_1885	SAAV_1994	SaurJH1_2017	USA300HOU_1930	SaurJH9_1984	SAUSA300_1907	SAOUHSC_02148	SACOL1990	SAS1851	SAR2019	NWMN_1864	SAHV_1912	SAV1927	SAPIG2048	SAB1863c
gene	2028681	2029205	525	SA2981_1886	hypothetical protein	NA	-	SAAG_02448	HMPREF0772_11213	SAA6008_01949	SAA6159_01859	SATW20_19220	SA2981_1886	SAAV_1995	SaurJH1_2018	USA300HOU_1931	SaurJH9_1985	SAUSA300_1908	SAOUHSC_02149	SACOL1991	SAS1852	SAR2020	NWMN_1865	SAHV_1913	SAV1928	SAPIG2049	SAB1864c
gene	2029326	2029889	564	SA2981_1887	hypothetical protein	NA	-	SAAG_02449	HMPREF0772_11212	SAA6008_01967	SAA6159_01860	SATW20_19230	SA2981_1887	SAAV_1996	SaurJH1_2019	USA300HOU_1932	SaurJH9_1986	SAUSA300_1909	SAOUHSC_02150	SACOL1992	SAS1853	SAR2021	NA	SAHV_1914	SAV1929	SAPIG2050	SAB1865
gene	2029955	2030695	741	SA2981_1888	hypothetical protein	NA	-	SAAG_02450	HMPREF0772_11211	SAA6008_01966	SAA6159_01861	SATW20_19240	SA2981_1888	SAAV_1997	SaurJH1_2020	USA300HOU_1933	SaurJH9_1987	SAUSA300_1910	SAOUHSC_02151	SACOL1993	SAS1854	SAR2022	NWMN_1866	SAHV_1915	SAV1930	SAPIG2051	SAB1866c
gene	2030695	2031567	873	SA2981_1889	ABC transporter ATP-binding protein	NA	-	SAAG_02451	HMPREF0772_11210	SAA6008_01965	SAA6159_01862	SATW20_19250	SA2981_1889	SAAV_1998	SaurJH1_2021	USA300HOU_1934	SaurJH9_1988	SAUSA300_1911	SAOUHSC_02152	SACOL1994	SAS1855	SAR2023	NWMN_1867	SAHV_1916	SAV1931	SAPIG2052	SAB1867c
gene	2031564	2032244	681	SA2981_1890	hypothetical protein	NA	-	SAAG_02452	HMPREF0772_11209	SAA6008_01964	SAA6159_01863	SATW20_19260	SA2981_1890	SAAV_1999	SaurJH1_2022	USA300HOU_1935	SaurJH9_1989	SAUSA300_1912	SAOUHSC_02153	SACOL1995	SAS1856	SAR2024	NWMN_1868	SAHV_1917	SAV1932	SAPIG2053	SAB1868c
gene	2032245	2033141	897	SA2981_1891	ABC transporter ATP-binding protein	NA	-	SAAG_02453	HMPREF0772_11208	SAA6008_01963	SAA6159_01864	SATW20_19270	SA2981_1891	SAAV_2000	SaurJH1_2023	USA300HOU_1936	SaurJH9_1990	SAUSA300_1913	SAOUHSC_02154	SACOL1996	SAS1857	SAR2025	NWMN_1869	SAHV_1918	SAV1933	SAPIG2054	SAB1869c
gene	2033138	2033518	381	SA2981_1892	Transcriptional regulator%2C GntR family	NA	-	SAAG_02454	HMPREF0772_11207	SAA6008_01962	SAA6159_01865	SATW20_19280	SA2981_1892	SAAV_2001	SaurJH1_2024	USA300HOU_1937	SaurJH9_1991	SAUSA300_1914	SAOUHSC_02155	SACOL1997	SAS1858	SAR2026	NWMN_1870	SAHV_1919	SAV1934	SAPIG2055	SAB1870c
gene	2033776	2033952	177	SA2981_1893	hypothetical protein	NA	-	SAAG_02455	HMPREF0772_11206	SAA6008_01961	SAA6159_01866	SATW20_19290	SA2981_1893	SAAV_2002	SaurJH1_2025	USA300HOU_1938	SaurJH9_1992	SAUSA300_1915	SAOUHSC_02156	SACOL1998	SAS1859	SAR2027	NA	SAHV_1920	SAV1935	SAPIG2056	SAB1871c
gene	2034493	2035779	1287	SA2981_1894	Aspartate aminotransferase	NA	-	SAAG_02456	HMPREF0772_11205	SAA6008_01960	SAA6159_01867	SATW20_19300	SA2981_1894	SAAV_2004	SaurJH1_2027	USA300HOU_1940	SaurJH9_1994	SAUSA300_1916	SAOUHSC_02158	SACOL2000	SAS1860	SAR2028	NWMN_1871	SAHV_1921	SAV1936	SAPIG2057	SAB1872
gene	2036058	2036378	321	SA2981_1895	truncated map-w protein%3B extracellular adherence protein of broad specificity Eap/Map	mapW	-	NA	NA	SAA6008_01959	SAA6159_01868	NA	SA2981_1895	SAAV_2005	NA	NA	SaurJH9_1995	NA	SAOUHSC_02160	NA	NA	NA	NA	SAHV_1922	SAV1937	NA	NA
gene	2036363	2037793	1431	SA2981_1896	truncated map-w protein%3B extracellular adherence protein of broad specificity Eap/Map	NA	-	SAAG_02457	HMPREF0772_11204	SAA6008_01958	SAA6159_01869	SATW20_19310	SA2981_1896	SAAV_2006	NA	USA300HOU_1942	SaurJH9_1996	NA	SAOUHSC_02161	SACOL2002	SAS1861	SAR2030	NWMN_1872	SAHV_1923	SAV1938	SAPIG2058	SAB1873c
gene	2038179	2038379	201	SA2981_1897	truncated beta-hemolysin	hlb	-	SAAG_02458	HMPREF0772_11203	NA	NA	NA	SA2981_1897	SAAV_2007	SaurJH1_2030	NA	SaurJH9_1997	SAUSA300_1918	SAOUHSC_02163	NA	NA	NA	NWMN_1873	SAHV_1924	SAV1939	NA	NA
gene	2038751	2038930	180	SA2981_1898	hypothetical protein	NA	-	SAAG_02459	HMPREF0772_11202	NA	SAA6159_01871	SATW20_19330	SA2981_1898	NA	SaurJH1_2031	USA300HOU_1944	NA	NA	SAOUHSC_02164	NA	SAS1863a	SAR2032	NA	SAHV_1925	SAV1940	NA	NA
gene	2038954	2039241	288	SA2981_1899	hypothetical protein	NA	-	SAAG_02460	HMPREF0772_11201	NA	NA	SATW20_19340	SA2981_1899	NA	SaurJH1_2032	USA300HOU_1945	SaurJH9_1998	NA	SAOUHSC_02165	NA	SAS1864	SAR2033	NWMN_1874	SAHV_1926	SAV1941	NA	NA
gene	2039245	2039505	261	SA2981_1900	Bacteriophage	NA	-	SAAG_02461	HMPREF0772_11200	SAA6008_01956	NA	SATW20_19350	SA2981_1900	NA	SaurJH1_2033	NA	NA	NA	SAOUHSC_02166	NA	SAS1865	SAR2034	NWMN_1875	NA	NA	NA	NA
gene	2039558	2039908	351	SA2981_1901	Involved in expression of fibrinogen binding protein%2C phage associated	NA	-	SAAG_02462	HMPREF0772_11198	SAA6008_01955	SAA6159_01872	SATW20_19360	SA2981_1901	NA	SaurJH1_2034	USA300HOU_1946	SaurJH9_1999	SAUSA300_1919	SAOUHSC_02167	NA	SAS1866	SAR2035	NWMN_1876	SAHV_1927	SAV1942	NA	NA
gene	2040591	2041040	450	SA2981_1902	Chemotaxis-inhibiting protein CHIPS%2C phage associated	NA	-	SAAG_02463	HMPREF0772_11197	NA	SAA6159_01873	NA	SA2981_1902	NA	SaurJH1_2035	USA300HOU_1947	SaurJH9_2000	SAUSA300_1920	SAOUHSC_02169	NA	NA	SAR2036	NWMN_1877	NA	NA	NA	NA
gene	2041135	2041341	207	SA2981_1903	Truncated amidase%2C phage associated	lytA	-	SAAG_02464	HMPREF0772_11196	SAA6008_01954	SAA6159_01874	SATW20_19370	SA2981_1903	NA	NA	USA300HOU_1432	SaurJH9_2001	SAUSA300_1921	SAOUHSC_02170	SACOL0389	SAS1867	SAR2037	NWMN_1878	SAHV_1928	SAV1943	SAPIG0396	SAB0267
gene	2041338	2041601	264	SA2981_1904	truncated amidase	NA	-	NA	NA	NA	NA	NA	SA2981_1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NWMN_1879	NA	NA	NA	NA
gene	2042116	2042607	492	SA2981_1905	Staphylokinase	sak	-	SAAG_02465	HMPREF0772_11195	SAA6008_01953	SAA6159_01875	SATW20_19380	SA2981_1905	NA	SaurJH1_2037	USA300HOU_1949	SaurJH9_2002	SAUSA300_1922	SAOUHSC_02171	NA	SAS1868	SAR2039	NWMN_1880	SAHV_1930	SAV1944	NA	NA
gene	2042798	2043553	756	SA2981_1906	Autolysin	NA	-	SAAG_02466	HMPREF0772_11194	SAA6008_01952	SAA6159_01876	SATW20_19390	SA2981_1906	NA	SaurJH1_2038	USA300HOU_1951	SaurJH9_2003	SAUSA300_1923	SAOUHSC_02173	NA	SAS1869	SAR2040	NWMN_1881	SAHV_1931	SAV1945	NA	SAB0781
gene	2043565	2043819	255	SA2981_1907	Phage holin	NA	-	SAAG_02467	HMPREF0772_11193	SAA6008_01951	SAA6159_01877	SATW20_19400	SA2981_1907	NA	SaurJH1_2039	USA300HOU_1952	SaurJH9_2004	SAUSA300_1924	SAOUHSC_02174	NA	SAS1870	SAR2041	NWMN_1882	SAHV_1932	SAV1946	NA	SAB0780
gene	2044031	2044165	135	SA2981_1908	hypothetical protein	NA	-	SAAG_02468	HMPREF0772_11192	NA	SAA6159_01878	NA	SA2981_1908	NA	SaurJH1_2040	USA300HOU_1953	NA	NA	SAOUHSC_02176	NA	SAS1871	SAR2042	NA	SAHV_1933	SAV1947	NA	NA
gene	2044410	2045192	783	SA2981_1909	Enterotoxin P%2C phage associated	sep	-	NA	NA	NA	NA	NA	SA2981_1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	2045301	2045477	177	SA2981_1910	hypothetical protein	NA	-	NA	NA	NA	NA	NA	SA2981_1910	NA	NA	NA	NA	NA	NA	NA	NA	SAR2044	NA	SAHV_1935	SAV1949	NA	NA
gene	2045604	2045978	375	SA2981_1911	hypothetical protein	NA	-	SAAG_02100	NA	SAA6008_02003	NA	SATW20_19420	SA2981_1911	SAAV_0872	NA	NA	NA	NA	NA	NA	SAS1873	SAR2045	NWMN_1884	SAHV_1936	SAV1950	NA	NA
gene	2046034	2046363	330	SA2981_1912	hypothetical protein	NA	-	SAAG_02101	NA	SAA6008_02004	NA	SATW20_19430	SA2981_1912	SAAV_0871	NA	NA	NA	NA	NA	NA	SAS1874	SAR2046	NWMN_1885	SAHV_1937	SAV1951	NA	NA
gene	2046367	2046519	153	SA2981_1913	hypothetical protein	NA	-	SAAG_02102	NA	SAA6008_02005	NA	SATW20_19440	SA2981_1913	SAAV_0870	NA	NA	NA	NA	NA	NA	SAS1875	NA	NA	SAHV_1938	SAV1952	NA	NA
gene	2046512	2050294	3783	SA2981_1914	Structural protein%2C phage associated	NA	-	SAAG_02103	HMPREF0772_11188	SAA6008_02006	SAA6159_01882	SATW20_19450	SA2981_1914	SAAV_0869	SaurJH1_2044	USA300HOU_1957	SaurJH9_2008	SAUSA300_1928	SAOUHSC_02180	NA	SAS1876	SAR2048	NWMN_1886	SAHV_1939	SAV1953	NA	NA
gene	2050310	2051794	1485	SA2981_1915	hypothetical protein	NA	-	SAAG_02676	HMPREF0772_11187	SAA6008_02007	SAA6159_01883	SATW20_19460	SA2981_1915	SAAV_0868	SaurJH1_2045	USA300HOU_1958	SaurJH9_2009	SAUSA300_1929	SAOUHSC_02181	NA	SAS1877	SAR2049	NWMN_1887	SAHV_1940	SAV1954	NA	NA
gene	2051791	2056320	4530	SA2981_1916	Phage tail length tape-measure protein	NA	-	SAAG_02471	HMPREF0772_11186	NA	SAA6159_01884	SATW20_19470	SA2981_1916	SAAV_0867	SaurJH1_2046	USA300HOU_1959	SaurJH9_2010	SAUSA300_1930	SAOUHSC_02182	NA	SAS1878	SAR2050	NWMN_1888	SAHV_1941	SAV1955	NA	NA
gene	2056565	2056915	351	SA2981_1917	hypothetical protein	NA	-	SAAG_02473	HMPREF0772_11184	SAA6008_02011	SAA6159_01886	SATW20_19490	SA2981_1917	NA	SaurJH1_2048	USA300HOU_1961	SaurJH9_2012	SAUSA300_1932	NA	NA	NA	SAR2052	NWMN_1889	SAHV_1942	SAV1956	NA	NA
gene	2056965	2057105	141	SA2981_1918	hypothetical protein	NA	-	SAAG_02474	HMPREF0772_11183	SAA6008_02012	SAA6159_01887	NA	SA2981_1918	NA	SaurJH1_2049	NA	SaurJH9_2013	SAUSA300_1933	NA	NA	NA	SAR2053	NA	NA	NA	NA	NA
gene	2057231	2057875	645	SA2981_1919	hypothetical protein	NA	-	SAAG_02475	HMPREF0772_11182	SAA6008_02013	SAA6159_01888	SATW20_19500	SA2981_1919	NA	SaurJH1_2050	USA300HOU_1962	SaurJH9_2014	SAUSA300_1934	NA	NA	NA	SAR2054	NWMN_1890	SAHV_1943	SAV1957	NA	NA
gene	2057876	2058286	411	SA2981_1920	hypothetical protein	NA	-	SAAG_02476	HMPREF0772_11181	SAA6008_02014	SAA6159_01889	SATW20_19510	SA2981_1920	NA	SaurJH1_2051	USA300HOU_1963	SaurJH9_2015	NA	NA	NA	NA	SAR2055	NWMN_1891	SAHV_1944	SAV1958	NA	NA
gene	2058280	2058684	405	SA2981_1921	hypothetical protein	NA	-	SAAG_02477	HMPREF0772_11180	SAA6008_02015	SAA6159_01890	SATW20_19520	SA2981_1921	NA	SaurJH1_2052	USA300HOU_1964	SaurJH9_2016	SAUSA300_1935	NA	NA	NA	SAR2056	NWMN_1892	SAHV_1945	SAV1959	NA	NA
gene	2058681	2059043	363	SA2981_1922	hypothetical protein	NA	-	SAAG_02478	NA	SAA6008_02016	SAA6159_01891	SATW20_19530	SA2981_1922	NA	SaurJH1_2053	USA300HOU_1965	SaurJH9_2017	SAUSA300_1936	NA	NA	NA	SAR2058	NWMN_1893	SAHV_1946	SAV1960	NA	NA
gene	2059027	2059311	285	SA2981_1923	hypothetical protein	NA	-	SAAG_02479	NA	SAA6008_02017	SAA6159_01892	SATW20_19540	SA2981_1923	NA	SaurJH1_2054	USA300HOU_1966	SaurJH9_2018	NA	NA	NA	NA	SAR2059	NWMN_1894	SAHV_1947	SAV1961	NA	NA
gene	2059301	2059585	285	SA2981_1924	hypothetical protein	NA	-	SAAG_02480	NA	SAA6008_02018	SAA6159_01893	SATW20_19550	SA2981_1924	NA	SaurJH1_2055	USA300HOU_1967	SaurJH9_2019	SAUSA300_1937	NA	NA	NA	SAR2060	NWMN_1895	SAHV_1948	SAV1962	NA	NA
gene	2059605	2060750	1146	SA2981_1925	Phage major capsid protein	NA	-	SAAG_02481	NA	SAA6008_02019	SAA6159_01894	SATW20_19560	SA2981_1925	NA	SaurJH1_2056	USA300HOU_1968	SaurJH9_2020	SAUSA300_1938	NA	NA	NA	SAR2061	NWMN_1896	SAHV_1949	SAV1963	NA	NA
gene	2060774	2061511	738	SA2981_1926	Prophage Clp protease-like protein	NA	-	SAAG_02482	NA	SAA6008_02020	SAA6159_01895	SATW20_19570	SA2981_1926	NA	SaurJH1_2057	USA300HOU_1969	SaurJH9_2021	SAUSA300_1939	NA	NA	NA	SAR2062	NWMN_1897	SAHV_1950	SAV1964	NA	NA
gene	2061495	2062682	1188	SA2981_1927	Portal protein%2C phage associated	NA	-	SAAG_02483	NA	SAA6008_02021	SAA6159_01896	SATW20_19580	SA2981_1927	NA	SaurJH1_2058	USA300HOU_1970	SaurJH9_2022	SAUSA300_1940	NA	NA	NA	SAR2063	NWMN_1898	SAHV_1951	SAV1965	NA	NA
gene	2062698	2064359	1662	SA2981_1928	Phage terminase large subunit	NA	-	SAAG_02484	NA	SAA6008_02022	SAA6159_01897	SATW20_19590	SA2981_1928	NA	SaurJH1_2059	USA300HOU_1971	SaurJH9_2023	SAUSA300_1941	NA	NA	NA	SAR2064	NWMN_1899	SAHV_1952	SAV1966	NA	NA
gene	2064356	2064700	345	SA2981_1929	hypothetical protein	NA	-	SAAG_02485	NA	SAA6008_02023	SAA6159_01898	SATW20_19600	SA2981_1929	NA	SaurJH1_2060	USA300HOU_1972	SaurJH9_2024	SAUSA300_1942	NA	NA	NA	SAR2065	NWMN_1900	SAHV_1953	SAV1967	NA	NA
gene	2064832	2065131	300	SA2981_1930	hypothetical protein	NA	-	SAAG_02487	NA	SAA6008_02024	SAA6159_01900	SATW20_19620	SA2981_1930	NA	SaurJH1_2062	USA300HOU_1973	SaurJH9_2025	SAUSA300_1943	NA	NA	NA	SAR2066	NWMN_1901	SAHV_1954	SAV1968	NA	NA
gene	2065363	2065779	417	SA2981_1931	hypothetical protein	NA	-	SAAG_02488	NA	SAA6008_02025	SAA6159_01901	SATW20_19630	SA2981_1931	SAAV_2035	SaurJH1_2063	USA300HOU_1974	SaurJH9_2026	SAUSA300_1944	NA	NA	NA	SAR2067	NWMN_1902	SAHV_1955	SAV1969	NA	NA
gene	2065807	2066010	204	SA2981_1932	hypothetical protein	NA	-	SAAG_01368	NA	SAA6008_02026	SAA6159_01902	SATW20_19640	SA2981_1932	SAAV_0850	SaurJH1_2064	USA300HOU_1975	SaurJH9_2027	SAUSA300_1945	SAOUHSC_A02094	NA	SAS1896	SAR2068	NA	SAHV_1956	SAV1970	NA	NA
gene	2066007	2066156	150	SA2981_1933	hypothetical protein	NA	-	SAAG_02490	NA	SAA6008_02027	SAA6159_01905	SATW20_19650	SA2981_1933	NA	SaurJH1_2065	USA300HOU_1976	SaurJH9_2028	SAUSA300_1946	SAOUHSC_02202	NA	SAS1899	SAR2069	NA	SAHV_1957	SAV1971	NA	NA
gene	2066153	2066359	207	SA2981_1934	Hypothetical protein	NA	-	NA	HMPREF0772_11680	SAA6008_01863	NA	NA	SA2981_1934	SAAV_0847	SaurJH1_2066	NA	SaurJH9_2029	NA	SAOUHSC_02203	SACOL0358	SAS0921	NA	NA	SAHV_1958	SAV1972	NA	SAB1730c
gene	2066356	2066592	237	SA2981_1935	hypothetical protein	NA	-	NA	NA	SAA6008_01864	NA	NA	SA2981_1935	SAAV_0846	SaurJH1_2067	USA300HOU_1979	SaurJH9_2030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	2066638	2067174	537	SA2981_1936	hypothetical protein	NA	-	SAAG_02493	NA	SAA6008_01865	SAA6159_01391	SATW20_03530	SA2981_1936	SAAV_2039	SaurJH1_2068	USA300HOU_1466	SaurJH9_2031	SAUSA300_1417	SAOUHSC_02205	NA	SAS0919	SAR1531	NWMN_0284	SAHV_0871	SAV0876	SAPIG0361	SAB1732c
gene	2067171	2067419	249	SA2981_1937	Hypothetical protein%2C PVL orf52	NA	-	NA	NA	SAA6008_01866	SAA6159_01911	NA	SA2981_1937	SAAV_2041	SaurJH1_2069	NA	SaurJH9_2032	NA	SAOUHSC_02059	SACOL0356	SAS0918	NA	NWMN_1905	SAHV_0870	SAV0875	NA	NA
gene	2067431	2067679	249	SA2981_1938	hypothetical protein	NA	-	SAAG_02624	HMPREF0772_11677	NA	NA	SATW20_03480	SA2981_1938	SAAV_2042	SaurJH1_2070	USA300HOU_1468	SaurJH9_2033	SAUSA300_1419	SAOUHSC_02060	SACOL0351	SAS0913	NA	NA	SAHV_0869	SAV0874	SAPIG0354	SAB1735c
gene	2067676	2067933	258	SA2981_1939	hypothetical protein	NA	-	NA	HMPREF0772_11676	NA	SAA6159_01395	SATW20_03470	SA2981_1939	NA	SaurJH1_2071	USA300HOU_1470	SaurJH9_2034	SAUSA300_1420	SAOUHSC_01560	NA	SAS0912	SAR1538	NWMN_0279	NA	NA	SAPIG0353	SAB1736c
gene	2067933	2068304	372	SA2981_1940	Hypothetical protein%2C PVL orf50	NA	-	SAAG_02625	NA	SAA6008_02034	SAA6159_01914	SATW20_03460	SA2981_1940	NA	SaurJH1_2072	USA300HOU_1985	SaurJH9_2035	SAUSA300_1954	SAOUHSC_02211	NA	SAS1900	SAR2077	NWMN_1906	SAHV_0868	SAV0873	SAPIG0352	SAB1737c
gene	2068317	2068721	405	SA2981_1941	Putative phage resolvase	NA	-	NA	NA	SAA6008_02035	SAA6159_01915	SATW20_03450	SA2981_1941	SAAV_0841	SaurJH1_0334	USA300HOU_1986	SaurJH9_0325	SAUSA300_1955	NA	NA	SAS1901	SAR2078	NWMN_0277	SAHV_1966	SAV1980	NA	NA
gene	2068730	2068948	219	SA2981_1942	hypothetical protein	NA	-	NA	NA	SAA6008_02036	SAA6159_01916	SATW20_03440	SA2981_1942	NA	SaurJH1_0333	USA300HOU_1987	SaurJH9_0324	SAUSA300_1956	NA	NA	SAS1902	SAR2080	NA	SAHV_1967	SAV1981	NA	NA
gene	2068955	2069848	894	SA2981_1943	hypothetical protein within prophage	NA	-	NA	NA	NA	SAA6159_01917	SATW20_03430	SA2981_1943	NA	SaurJH1_0332	USA300HOU_1988	SaurJH9_0323	SAUSA300_1957	NA	NA	SAS1903	SAR2082	NWMN_1908	SAHV_1968	SAV1982	NA	NA
gene	2069878	2070348	471	SA2981_1944	Single-stranded DNA-binding protein%2C phage associated	NA	-	NA	NA	SAA6008_02038	SAA6159_01918	SATW20_03420	SA2981_1944	NA	SaurJH1_0331	USA300HOU_1989	SaurJH9_0322	SAUSA300_1958	NA	NA	SAS1904	SAR2083	NWMN_1909	SAHV_1969	SAV1983	NA	NA
gene	2070349	2070834	486	SA2981_1945	Metallo-beta-lactamase superfamily domain protein in prophage	NA	-	NA	NA	SAA6008_02039	SAA6159_01919	SATW20_03410	SA2981_1945	NA	SaurJH1_0330	USA300HOU_1990	NA	SAUSA300_1959	NA	NA	SAS1905	SAR2084	NWMN_1910	SAHV_1970	SAV1984	NA	NA
gene	2071047	2071967	921	SA2981_1946	Recombinational DNA repair protein RecT (prophage associated)	recT	-	NA	NA	SAA6008_02040	SAA6159_01920	SATW20_03400	SA2981_1946	NA	SaurJH1_2078	USA300HOU_1991	SaurJH9_2041	SAUSA300_1960	NA	NA	SAS1906	SAR2085	NWMN_1911	SAHV_1971	SAV1985	NA	NA
gene	2071969	2073912	1944	SA2981_1947	ATPase involved in DNA repair%2C phage associated	NA	-	NA	NA	SAA6008_02041	SAA6159_01921	SATW20_03390	SA2981_1947	NA	SaurJH1_0328	USA300HOU_1992	SaurJH9_0319	SAUSA300_1961	NA	NA	SAS1907	SAR2086	NWMN_1912	SAHV_1972	SAV1986	NA	NA
gene	2073921	2074184	264	SA2981_1948	hypothetical protein	NA	-	NA	NA	NA	NA	SATW20_19830	SA2981_1948	NA	SaurJH1_0327	USA300HOU_1993	SaurJH9_0318	NA	NA	NA	SAS1908	SAR2087	NWMN_1913	SAHV_1973	SAV1987	NA	NA
gene	2074193	2074453	261	SA2981_1949	hypothetical protein within prophage	NA	-	NA	NA	NA	NA	SATW20_19840	SA2981_1949	SAAV_0831	SaurJH1_0326	USA300HOU_1994	SaurJH9_0317	SAUSA300_1962	SAOUHSC_02074	NA	SAS0905	SAR2088	NWMN_0997	NA	NA	NA	NA
gene	2074458	2074760	303	SA2981_1950	Hypothetical protein	NA	-	SAAG_01385	NA	NA	NA	NA	SA2981_1950	NA	SaurJH1_0325	NA	SaurJH9_0316	NA	NA	NA	NA	SAR2089	NA	NA	NA	NA	NA
gene	2074855	2075016	162	SA2981_1951	hypothetical protein within a prophage	NA	-	SAAG_01386	HMPREF0772_11667	SAA6008_01884	SAA6159_01923	SATW20_19860	SA2981_1951	SAAV_2055	SaurJH1_2083	NA	SaurJH9_2046	SAUSA300_1429	SAOUHSC_02076	SACOL0334	SAS1910	SAR2091	NA	NA	NA	NA	SAB1751c
